202192, 2773, 1715, 2664, 85, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250031, 2485, 2152, 2537, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250070, 2482, 2138, 2510, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250108, 2469, 2186, 2544, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250147, 2447, 2161, 2562, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250186, 2446, 2174, 2477, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250224, 2507, 2170, 2544, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250263, 2501, 2169, 2575, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250302, 2493, 2123, 2525, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250340, 2534, 2137, 2531, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250379, 2482, 2178, 2558, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250418, 2391, 2201, 2510, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250456, 2433, 2200, 2510, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250494, 2485, 2218, 2492, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250532, 2462, 2183, 2488, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250570, 2494, 2208, 2503, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250608, 2465, 2144, 2485, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250646, 2486, 2177, 2576, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250684, 2413, 2143, 2524, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250722, 2441, 2181, 2501, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250760, 2346, 2232, 2482, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250799, 2428, 2260, 2546, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250834, 2363, 2297, 2509, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250870, 2431, 2206, 2481, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250906, 2445, 2202, 2482, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250942, 2516, 2189, 2528, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
250978, 2407, 2221, 2568, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251014, 2371, 2255, 2547, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251050, 2406, 2207, 2426, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251086, 2445, 2272, 2604, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251122, 2356, 2242, 2534, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251158, 2386, 2267, 2508, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251194, 2325, 2259, 2533, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251234, 2264, 2262, 2516, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251274, 2398, 2247, 2542, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251314, 2393, 2303, 2568, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251354, 2363, 2250, 2555, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251394, 2317, 2290, 2537, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251434, 2266, 2333, 2619, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251474, 2245, 2333, 2562, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251514, 2269, 2325, 2606, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251554, 2271, 2290, 2546, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251595, 2282, 2311, 2524, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251635, 2310, 2301, 2630, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251675, 2291, 2263, 2574, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
251716, 2320, 2298, 2574, 91, f95714ab-7556-48c6-9b55-8e99bbd724ed, , duduk, duduk_tasyahud_akhir, , 
