300234, 2708, -71, 3238, 90, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345546, 2209, 1156, 3323, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345580, 2204, 1130, 3334, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345614, 2216, 1135, 3318, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345648, 2235, 1111, 3321, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345683, 2224, 1157, 3344, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345723, 2213, 1148, 3316, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345763, 2218, 1135, 3335, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345804, 2229, 1139, 3338, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345844, 2216, 1143, 3323, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345885, 2210, 1150, 3319, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345925, 2206, 1135, 3333, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
345965, 2208, 1129, 3343, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346006, 2239, 1174, 3337, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346046, 2242, 1142, 3294, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346087, 2219, 1111, 3339, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346125, 2200, 1145, 3328, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346163, 2225, 1135, 3323, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346201, 2212, 1145, 3328, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346239, 2204, 1130, 3328, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346277, 2243, 1139, 3337, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346316, 2222, 1144, 3340, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346354, 2207, 1135, 3348, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346392, 2225, 1146, 3334, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346430, 2207, 1135, 3337, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346468, 2247, 1128, 3336, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346507, 2222, 1128, 3326, 98, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346544, 2196, 1141, 3354, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346582, 2209, 1120, 3352, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346620, 2204, 1143, 3330, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346658, 2203, 1132, 3338, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346696, 2250, 1116, 3299, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346733, 2245, 1116, 3320, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346771, 2226, 1142, 3327, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346809, 2229, 1135, 3337, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346847, 2210, 1140, 3324, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346885, 2161, 1131, 3343, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346926, 2233, 1129, 3313, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
346968, 2238, 1153, 3318, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347010, 2190, 1149, 3353, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347052, 2209, 1163, 3344, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347094, 2234, 1154, 3308, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347136, 2252, 1162, 3365, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347178, 2242, 1158, 3318, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347220, 2189, 1124, 3353, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347262, 2206, 1181, 3292, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347304, 2126, 1235, 3311, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347339, 2129, 1113, 3342, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347374, 2207, 1143, 3331, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347409, 2185, 1167, 3354, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347445, 2183, 1170, 3392, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347480, 2138, 1220, 3356, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347515, 2144, 1219, 3311, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347550, 2145, 1255, 3358, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347586, 2179, 1216, 3339, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347621, 2171, 1216, 3325, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347656, 2185, 1246, 3374, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347692, 2095, 1271, 3381, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347731, 2090, 1258, 3339, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347770, 2200, 1237, 3320, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347810, 2144, 1244, 3320, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347849, 2090, 1229, 3352, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347889, 2133, 1270, 3380, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347928, 2124, 1291, 3341, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
347967, 2101, 1233, 3348, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348007, 2155, 1262, 3338, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348046, 2145, 1261, 3359, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348086, 2111, 1250, 3363, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348127, 2068, 1247, 3356, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348169, 2090, 1274, 3372, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348210, 2100, 1252, 3360, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348252, 2125, 1242, 3338, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348293, 2117, 1223, 3367, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348335, 2108, 1263, 3354, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348376, 2130, 1292, 3413, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348418, 2076, 1238, 3364, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348459, 2083, 1243, 3341, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348501, 2083, 1266, 3372, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348535, 2077, 1260, 3360, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348569, 2088, 1265, 3375, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348603, 2071, 1290, 3348, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348637, 2063, 1259, 3347, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348671, 2098, 1261, 3362, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348706, 2076, 1258, 3336, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348740, 2056, 1284, 3364, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348774, 2063, 1291, 3333, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348808, 2016, 1280, 3300, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348842, 2126, 1235, 3458, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348877, 2154, 1287, 3403, 97, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348919, 2144, 1217, 3292, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
348962, 2095, 1253, 3276, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349004, 2070, 1242, 3375, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349047, 2118, 1299, 3427, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349090, 2222, 1224, 3303, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349132, 2204, 1139, 3301, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349175, 2220, 1240, 3368, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349217, 2141, 1221, 3379, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349260, 2224, 1180, 3408, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349303, 2164, 1177, 3392, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349338, 2104, 1104, 3308, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349373, 2029, 1252, 3260, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349408, 1949, 1404, 3365, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349443, 2023, 1355, 3370, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349478, 2154, 1180, 3385, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349514, 2228, 1142, 3393, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349549, 2150, 1179, 3368, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349584, 2108, 1277, 3359, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349619, 2101, 1280, 3353, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349654, 2070, 1261, 3301, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349690, 2004, 1310, 3326, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349729, 2033, 1335, 3336, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349768, 2164, 1233, 3386, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349807, 2233, 1195, 3328, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349846, 2203, 1189, 3346, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349885, 2156, 1245, 3374, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349924, 2090, 1286, 3295, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
349963, 2153, 1243, 3353, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350002, 2138, 1211, 3377, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350041, 2116, 1231, 3378, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350081, 2115, 1213, 3311, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350122, 2110, 1247, 3314, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350164, 2089, 1276, 3352, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350206, 2126, 1252, 3340, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350248, 2188, 1192, 3370, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350290, 2192, 1183, 3338, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350332, 2155, 1215, 3318, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350374, 2124, 1257, 3339, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350416, 2157, 1220, 3333, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350458, 2114, 1199, 3347, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350500, 2073, 1234, 3351, 96, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350539, 2115, 1265, 3394, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350578, 2143, 1249, 3319, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350618, 2121, 1237, 3307, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350657, 2188, 1236, 3351, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350697, 2162, 1223, 3358, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350736, 2144, 1244, 3344, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350776, 2116, 1256, 3334, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350815, 2092, 1261, 3352, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350855, 2135, 1256, 3321, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350894, 2134, 1223, 3352, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350934, 2116, 1236, 3365, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
350972, 2116, 1273, 3358, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351011, 2122, 1254, 3314, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351050, 2144, 1244, 3320, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351089, 2117, 1269, 3350, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351128, 2108, 1217, 3360, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351167, 2185, 1238, 3434, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351206, 2100, 1247, 3305, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351245, 2093, 1276, 3348, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351284, 2149, 1248, 3358, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351323, 2128, 1224, 3315, 95, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351359, 2096, 1196, 3385, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351396, 2077, 1313, 3364, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351433, 2078, 1290, 3315, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351469, 2125, 1293, 3393, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351506, 2164, 1211, 3315, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351543, 2109, 1234, 3391, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351580, 2067, 1294, 3356, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351616, 2057, 1356, 3345, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351653, 2111, 1292, 3389, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351690, 2107, 1305, 3390, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351727, 2095, 1257, 3359, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351763, 2178, 1247, 3349, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351799, 2099, 1269, 3349, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351835, 2016, 1299, 3428, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351871, 2034, 1329, 3359, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351907, 2113, 1248, 3427, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351943, 2070, 1315, 3352, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
351979, 2054, 1331, 3305, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352015, 2040, 1350, 3345, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352051, 2029, 1328, 3383, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352088, 2046, 1335, 3399, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352129, 2058, 1312, 3352, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352171, 2057, 1333, 3373, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352213, 2039, 1360, 3342, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352255, 2031, 1321, 3413, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352297, 1929, 1414, 3367, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352338, 2100, 1417, 3290, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352380, 2034, 1191, 3533, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352422, 2055, 1558, 3434, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352464, 1878, 1264, 3386, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352506, 1949, 1443, 3420, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352540, 1932, 1326, 3387, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352575, 1927, 1501, 3343, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352609, 1900, 1426, 3431, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352644, 1888, 1435, 3366, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352678, 1893, 1462, 3389, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352713, 1832, 1545, 3358, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352747, 1809, 1535, 3410, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352782, 1847, 1489, 3440, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352816, 1841, 1547, 3390, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352851, 1846, 1582, 3390, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352886, 1862, 1486, 3415, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352926, 1807, 1577, 3416, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
352966, 1771, 1540, 3372, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353006, 1758, 1537, 3428, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
353046, 1738, 1611, 3421, 94, 5abe3eef-9b8f-4dde-88f4-13e34d31d9d9, , duduk, duduk_tasyahud_akhir, , 
