290999, 1735, 1915, 2949, 76, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342054, 1523, 2525, 2635, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342089, 1306, 1834, 3131, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342124, 1342, 760, 2247, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342159, 1769, 879, 1645, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342194, 2326, 951, 1737, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342229, 3536, -233, 2089, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342264, 5356, 1410, 3045, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342299, 3097, 2015, 1542, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342334, 3716, -71, 2673, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342369, 3343, 1124, 2668, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342409, 3374, -750, 4298, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342450, 3031, 644, 2986, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342490, 3370, 757, 2613, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342531, 5415, 529, 3359, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
342571, 3117, -190, 2448, 89, 41608a63-6e3f-457b-879e-962943d39525, , duduk, duduk_tasyahud_akhir, , 
