558633, 1575, 2179, 3131, 72, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607335, 1492, 2376, 3050, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607377, 1488, 2372, 3063, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607419, 1462, 2381, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607460, 1496, 2383, 3055, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607502, 1495, 2359, 3056, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607544, 1487, 2368, 3058, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607585, 1485, 2390, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607627, 1472, 2403, 3051, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607669, 1465, 2377, 3058, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607711, 1477, 2368, 3067, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607745, 1443, 2394, 3059, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607779, 1453, 2389, 3064, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607813, 1520, 2376, 3034, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607847, 1513, 2376, 3063, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607881, 1479, 2369, 3058, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607915, 1448, 2374, 3070, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607949, 1483, 2380, 3054, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
607983, 1486, 2367, 3046, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608017, 1470, 2394, 3060, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608051, 1457, 2386, 3070, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608086, 1511, 2369, 3043, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608135, 1488, 2398, 3053, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608184, 1473, 2378, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608233, 1454, 2370, 3066, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608283, 1484, 2372, 3072, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608332, 1479, 2369, 3046, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608381, 1486, 2375, 3066, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608431, 1464, 2372, 3055, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608480, 1473, 2391, 3061, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608529, 1477, 2372, 3061, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608579, 1488, 2384, 3052, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608609, 1479, 2396, 3059, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608640, 1484, 2384, 3067, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608670, 1487, 2389, 3060, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608701, 1443, 2398, 3052, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608732, 1461, 2386, 3059, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608762, 1498, 2359, 3034, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608793, 1504, 2356, 3064, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608823, 1468, 2375, 3065, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608854, 1460, 2395, 3065, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608885, 1479, 2360, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608921, 1495, 2365, 3049, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608958, 1465, 2395, 3076, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
608994, 1480, 2386, 3070, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609031, 1489, 2372, 3044, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609067, 1500, 2391, 3050, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609104, 1470, 2386, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609140, 1475, 2364, 3042, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609177, 1472, 2368, 3056, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609213, 1462, 2354, 3072, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609250, 1475, 2379, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609287, 1481, 2371, 3061, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609331, 1476, 2380, 3049, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609375, 1480, 2360, 3061, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609419, 1473, 2371, 3048, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609463, 1490, 2378, 3051, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609507, 1488, 2365, 3071, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609551, 1467, 2362, 3060, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609595, 1450, 2404, 3070, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609639, 1505, 2397, 3048, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609683, 1505, 2362, 3051, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609727, 1486, 2373, 3051, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609762, 1460, 2384, 3065, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609798, 1491, 2367, 3056, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609833, 1488, 2390, 3037, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609869, 1470, 2381, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609905, 1451, 2370, 3069, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609940, 1453, 2362, 3055, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
609976, 1481, 2356, 3056, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610011, 1464, 2383, 3052, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610047, 1478, 2393, 3050, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610083, 1484, 2366, 3051, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610126, 1475, 2367, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610169, 1469, 2357, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610213, 1465, 2358, 3048, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610256, 1494, 2377, 3061, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610299, 1475, 2367, 3053, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610343, 1495, 2364, 3059, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610386, 1480, 2382, 3052, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610429, 1454, 2385, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610473, 1495, 2367, 3069, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610516, 1468, 2379, 3051, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610560, 1440, 2397, 3071, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610593, 1501, 2375, 3050, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610626, 1522, 2367, 3065, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610659, 1480, 2384, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610692, 1449, 2371, 3053, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610725, 1471, 2369, 3058, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610758, 1499, 2365, 3043, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610791, 1459, 2377, 3092, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610824, 1475, 2367, 3065, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610857, 1483, 2353, 3063, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610891, 1503, 2372, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610926, 1459, 2384, 3039, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610962, 1474, 2387, 3069, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
610998, 1479, 2367, 3068, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611034, 1481, 2360, 3064, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611070, 1473, 2374, 3062, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611105, 1469, 2367, 3066, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611141, 1474, 2391, 3073, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611177, 1486, 2378, 3047, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611213, 1484, 2392, 3052, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611249, 1495, 2359, 3045, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611285, 1504, 2363, 3057, 66, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611326, 1483, 2359, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611368, 1447, 2387, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611410, 1459, 2393, 3065, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611451, 1515, 2371, 3043, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611493, 1493, 2376, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611535, 1475, 2377, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611576, 1461, 2381, 3053, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611618, 1492, 2381, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611660, 1497, 2382, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611702, 1463, 2373, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611742, 1469, 2346, 3066, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611782, 1490, 2381, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611823, 1474, 2379, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611863, 1476, 2362, 3062, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611904, 1457, 2376, 3047, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611944, 1486, 2365, 3049, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
611984, 1470, 2370, 3071, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612025, 1475, 2370, 3066, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612065, 1477, 2393, 3076, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612106, 1492, 2380, 3041, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612142, 1488, 2371, 3069, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612178, 1469, 2361, 3058, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612214, 1468, 2377, 3048, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612250, 1486, 2375, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612286, 1472, 2362, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612322, 1473, 2370, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612358, 1486, 2367, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612394, 1502, 2370, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612430, 1482, 2361, 3058, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612466, 1458, 2364, 3059, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612503, 1478, 2390, 3062, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612541, 1480, 2389, 3035, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612579, 1479, 2360, 3074, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612617, 1461, 2368, 3061, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612656, 1494, 2368, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612694, 1461, 2392, 3040, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612732, 1506, 2376, 3059, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612771, 1485, 2375, 3070, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612809, 1477, 2393, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612847, 1462, 2370, 3065, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612886, 1488, 2364, 3061, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612922, 1470, 2375, 3069, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612959, 1488, 2381, 3047, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
612996, 1482, 2379, 3053, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613033, 1501, 2362, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613070, 1483, 2377, 3046, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613107, 1495, 2411, 3053, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613144, 1508, 2371, 3059, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613181, 1451, 2398, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613218, 1490, 2375, 3077, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613255, 1518, 2334, 3041, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613292, 1491, 2335, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613334, 1462, 2370, 3070, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613376, 1473, 2382, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613418, 1522, 2342, 3046, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613460, 1512, 2348, 3058, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613502, 1468, 2368, 3059, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613544, 1492, 2367, 3047, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613586, 1516, 2363, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613628, 1510, 2364, 3065, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613670, 1488, 2390, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613712, 1494, 2371, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613749, 1478, 2341, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613787, 1498, 2372, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613825, 1487, 2386, 3042, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613862, 1489, 2357, 3062, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613900, 1494, 2369, 3049, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613938, 1495, 2362, 3044, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
613975, 1494, 2356, 3064, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614013, 1504, 2363, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614051, 1480, 2380, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614089, 1471, 2382, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614126, 1486, 2391, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614163, 1505, 2377, 3040, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614200, 1489, 2372, 3067, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614237, 1484, 2371, 3052, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614274, 1484, 2374, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614312, 1507, 2404, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614349, 1461, 2390, 3067, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614386, 1502, 2363, 3050, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614423, 1513, 2377, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614460, 1482, 2366, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614498, 1473, 2380, 3069, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614543, 1476, 2381, 3045, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614589, 1493, 2361, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614635, 1512, 2390, 3079, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614681, 1484, 2391, 3067, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614727, 1491, 2376, 3055, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614772, 1471, 2400, 3041, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614818, 1476, 2373, 3051, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614864, 1490, 2376, 3043, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614910, 1492, 2391, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614956, 1483, 2359, 3048, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
614986, 1466, 2396, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615016, 1495, 2382, 3041, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615046, 1501, 2351, 3046, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615076, 1480, 2363, 3035, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615106, 1463, 2378, 3062, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615136, 1467, 2406, 3080, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615166, 1488, 2381, 3043, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615196, 1507, 2365, 3060, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615226, 1459, 2376, 3056, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615256, 1480, 2391, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615286, 1517, 2352, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615328, 1500, 2375, 3057, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615370, 1471, 2382, 3063, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
615412, 1479, 2394, 3054, 67, adca258c-7c0b-4e23-be12-0d04769e9f07, , duduk, duduk_tasyahud_akhir, , 
