53959, -547, 4206, -1260, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133680, -502, 3970, -799, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133721, -547, 3969, -778, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133756, -550, 3966, -812, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133791, -529, 3998, -790, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133826, -528, 4025, -815, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133861, -530, 4009, -772, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133896, -522, 3977, -751, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133932, -531, 3985, -797, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
133967, -517, 4001, -783, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134002, -519, 3973, -773, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134037, -523, 3994, -775, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134072, -546, 3981, -770, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134108, -520, 3987, -795, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134153, -524, 4001, -775, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134199, -539, 4003, -767, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134244, -512, 3999, -785, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134290, -507, 3974, -815, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134336, -512, 3983, -775, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134381, -535, 3989, -752, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134427, -486, 3973, -786, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134472, -506, 3978, -750, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134518, -517, 3977, -796, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134564, -519, 3989, -756, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134596, -521, 3977, -789, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134628, -530, 3985, -778, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134661, -517, 3955, -769, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134693, -485, 3998, -755, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134725, -509, 3994, -766, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134758, -515, 3996, -758, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134790, -487, 4003, -772, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134822, -520, 3996, -766, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134855, -514, 3983, -768, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134887, -515, 3998, -768, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134920, -521, 3998, -752, 82, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
134960, -515, 3988, -768, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135001, -536, 3997, -751, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135042, -518, 3977, -770, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135083, -528, 3988, -787, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135124, -500, 4018, -822, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135164, -567, 3989, -756, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135205, -535, 3998, -814, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135246, -548, 3970, -757, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135287, -497, 3997, -793, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135328, -515, 4016, -762, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135368, -489, 3993, -782, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135408, -498, 3970, -772, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135449, -504, 3989, -775, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135489, -516, 3980, -784, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135530, -520, 4015, -753, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135570, -535, 4016, -775, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135610, -530, 3993, -785, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135651, -539, 4021, -759, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135691, -528, 3988, -768, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135732, -520, 3979, -776, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135767, -506, 3976, -756, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135802, -484, 3991, -816, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135837, -525, 3970, -749, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135872, -518, 3996, -779, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135907, -488, 3982, -765, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135943, -498, 4010, -776, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
135978, -531, 4001, -779, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136013, -503, 3991, -749, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136048, -513, 4017, -765, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136083, -481, 3993, -783, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136119, -515, 3964, -748, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136161, -523, 3978, -779, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136203, -527, 3966, -751, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136245, -490, 3949, -773, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136288, -500, 3949, -778, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136330, -516, 3997, -791, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136372, -521, 3989, -770, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136415, -539, 3976, -765, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136457, -527, 3999, -796, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136499, -534, 3969, -782, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136542, -539, 3973, -766, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136576, -505, 4031, -799, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136611, -515, 3989, -780, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136646, -517, 4000, -756, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136681, -525, 3987, -803, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136716, -503, 3977, -781, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136750, -534, 3987, -785, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136785, -532, 4004, -773, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136820, -523, 4028, -763, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136855, -506, 3984, -767, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136890, -502, 3973, -781, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136925, -538, 4010, -779, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
136964, -514, 3977, -779, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137004, -520, 3989, -752, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137044, -532, 3971, -758, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137084, -523, 4024, -783, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137124, -540, 3994, -773, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137163, -529, 3970, -779, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137203, -533, 3999, -753, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137243, -544, 4013, -744, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137283, -494, 3980, -773, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137323, -534, 3974, -734, 83, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137361, -554, 3972, -767, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137400, -542, 3987, -741, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137439, -560, 4013, -755, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137477, -559, 4021, -733, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137516, -524, 3969, -729, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137555, -512, 3977, -726, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137593, -560, 4016, -757, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137632, -535, 4002, -739, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137671, -539, 4000, -736, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137710, -557, 3995, -723, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137747, -554, 4018, -744, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137784, -542, 3973, -723, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137822, -530, 3994, -734, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137859, -556, 4013, -756, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137897, -526, 4004, -738, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137934, -565, 3988, -710, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
137972, -519, 4009, -757, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138009, -540, 3983, -715, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138047, -569, 4004, -739, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138084, -563, 3974, -706, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138122, -535, 4002, -761, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138162, -552, 3987, -711, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138202, -553, 4013, -723, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138242, -546, 4028, -734, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138282, -560, 3998, -729, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138322, -544, 3995, -710, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138362, -531, 3991, -691, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138402, -545, 4020, -759, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138442, -543, 3984, -717, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138482, -550, 3986, -741, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138523, -559, 3990, -715, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138559, -554, 4005, -696, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138596, -552, 3989, -685, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138632, -568, 4018, -723, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138669, -536, 3987, -726, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138705, -551, 3974, -687, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138742, -553, 4002, -743, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138778, -541, 3988, -708, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138815, -572, 3993, -717, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138851, -545, 4013, -707, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138888, -519, 4005, -728, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138928, -553, 3971, -698, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
138969, -555, 4010, -724, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139010, -543, 3971, -699, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139051, -543, 3989, -720, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139092, -546, 4014, -710, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139133, -566, 4007, -723, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139174, -570, 3998, -718, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139215, -566, 3995, -708, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139256, -545, 3999, -719, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139297, -539, 3983, -711, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139338, -559, 4004, -694, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139372, -575, 3998, -712, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139407, -581, 4012, -708, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139442, -542, 4003, -703, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139477, -579, 4004, -730, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139512, -340, 3950, -647, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139546, -552, 4020, -708, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139581, -573, 3987, -703, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139616, -555, 3980, -670, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139651, -587, 4035, -697, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139686, -587, 4002, -714, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139724, -570, 3970, -679, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139763, -556, 3999, -689, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139801, -558, 3992, -696, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139840, -555, 3972, -705, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139878, -568, 3990, -704, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139917, -561, 4033, -720, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139955, -566, 3999, -668, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
139994, -572, 3986, -667, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140032, -625, 4034, -696, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140071, -558, 4009, -700, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140110, -532, 3990, -664, 85, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140150, -545, 3976, -714, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140191, -539, 4010, -703, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140232, -549, 4014, -715, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140273, -523, 4036, -683, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140314, -557, 3984, -710, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140354, -560, 3960, -671, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140395, -549, 4021, -696, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140436, -548, 4037, -706, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140477, -557, 4000, -662, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140518, -553, 4005, -708, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140558, -551, 4050, -698, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140599, -537, 3984, -738, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140639, -577, 3991, -697, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140680, -542, 4015, -720, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140721, -546, 3979, -718, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140761, -552, 4022, -709, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140802, -546, 4031, -729, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140842, -512, 4022, -703, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140883, -533, 3977, -706, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140924, -546, 3969, -744, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140959, -571, 3978, -705, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
140994, -578, 3973, -722, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141029, -547, 3974, -750, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141064, -561, 3908, -714, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141099, -566, 3971, -750, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141134, -554, 4015, -719, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141169, -560, 3967, -727, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141204, -580, 4030, -737, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141239, -589, 3981, -724, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141274, -578, 3983, -719, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141310, -561, 3972, -726, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141350, -546, 3982, -798, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141391, -577, 3999, -697, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141432, -579, 3979, -719, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141473, -547, 3987, -721, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141514, -571, 3980, -710, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141554, -586, 3993, -745, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141595, -589, 3954, -699, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141636, -575, 3982, -751, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141677, -576, 3990, -715, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141718, -589, 3999, -724, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141754, -580, 4016, -706, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141790, -563, 3997, -705, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141827, -594, 3987, -707, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141863, -555, 3979, -720, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141900, -569, 4011, -715, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141936, -580, 3985, -717, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
141973, -588, 3993, -726, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142009, -574, 3997, -736, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142046, -574, 3993, -723, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142082, -590, 4010, -715, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142119, -556, 3999, -746, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142158, -573, 3980, -686, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142197, -599, 4013, -723, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142236, -590, 3965, -717, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142275, -578, 4011, -733, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142314, -568, 3995, -702, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142353, -540, 3997, -707, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
142392, -585, 4005, -701, 84, f2a27ce9-879d-4f5c-82ca-d402c5bdb19c, , berdiri, bersedekap, , 
