156841, -529, 3608, -2052, 75, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215281, -614, 3453, -2030, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215315, -638, 3493, -2038, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215349, -620, 3458, -2057, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215383, -626, 3470, -2044, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215417, -618, 3541, -2065, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215451, -586, 3484, -2046, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215485, -619, 3468, -2056, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215519, -649, 3503, -2031, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215553, -591, 3507, -2038, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215587, -573, 3463, -2042, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215621, -650, 3549, -1997, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215661, -619, 3486, -2058, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215701, -608, 3472, -1997, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215742, -661, 3510, -2000, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215782, -623, 3496, -2049, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215823, -626, 3528, -2012, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215863, -651, 3532, -2029, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215903, -647, 3513, -2039, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215944, -604, 3493, -2007, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
215984, -636, 3495, -2025, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216025, -626, 3461, -2052, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216060, -639, 3483, -1993, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216095, -639, 3504, -2022, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216131, -625, 3486, -2079, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216166, -628, 3514, -2018, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216202, -657, 3537, -2049, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216237, -652, 3485, -2038, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216273, -639, 3502, -2016, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216308, -631, 3467, -2063, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216344, -612, 3477, -2006, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216379, -624, 3489, -2024, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216415, -595, 3491, -2041, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216455, -611, 3514, -2046, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216495, -587, 3492, -2057, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216536, -641, 3442, -2016, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216576, -630, 3515, -2063, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216617, -633, 3512, -1999, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216657, -610, 3487, -2046, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216697, -684, 3537, -2017, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216738, -648, 3515, -2041, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216778, -631, 3466, -1986, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216819, -650, 3519, -1990, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216861, -607, 3517, -2046, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216903, -645, 3537, -1956, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216945, -667, 3543, -2024, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
216987, -652, 3513, -1997, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217029, -660, 3501, -2007, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217071, -639, 3492, -1997, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217113, -644, 3474, -2014, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217155, -684, 3525, -1952, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217197, -677, 3532, -2016, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217240, -636, 3507, -1989, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217274, -639, 3542, -1971, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217308, -619, 3528, -2006, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217343, -659, 3453, -1908, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217377, -649, 3584, -1982, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217411, -648, 3527, -1984, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217446, -643, 3533, -1921, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217480, -648, 3545, -1991, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217514, -625, 3557, -1948, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217549, -648, 3505, -1962, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217583, -637, 3526, -1967, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217618, -590, 3481, -1963, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217664, -650, 3548, -1893, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217711, -644, 3512, -1982, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217757, -637, 3564, -1936, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217804, -629, 3537, -2013, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217851, -629, 3514, -1996, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217897, -627, 3520, -1930, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217944, -644, 3572, -2027, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
217990, -617, 3515, -1953, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218037, -606, 3548, -1967, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218084, -634, 3523, -2000, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218118, -603, 3557, -1964, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218152, -625, 3504, -1943, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218186, -617, 3512, -1940, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218220, -641, 3499, -1981, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218254, -636, 3586, -1926, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218288, -599, 3503, -2010, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218322, -655, 3539, -1925, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218356, -658, 3569, -2076, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218390, -638, 3474, -1931, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218424, -622, 3548, -1954, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218459, -647, 3527, -1983, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218495, -646, 3534, -1943, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218531, -657, 3548, -1998, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218567, -611, 3521, -1993, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218603, -655, 3510, -1912, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218638, -706, 3605, -1979, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218674, -648, 3507, -1947, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218710, -723, 3567, -1921, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218746, -652, 3509, -1957, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218782, -636, 3534, -1879, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218818, -637, 3598, -1997, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218859, -651, 3487, -1946, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218901, -658, 3529, -1901, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218943, -666, 3550, -1937, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
218985, -636, 3587, -1976, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219027, -628, 3534, -1932, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219068, -674, 3529, -1914, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219110, -619, 3583, -1968, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219152, -640, 3547, -1891, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219194, -641, 3538, -1967, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219236, -670, 3527, -1888, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219270, -685, 3557, -1920, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219305, -634, 3544, -1936, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219339, -653, 3520, -1909, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219374, -649, 3583, -1984, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219409, -656, 3527, -1904, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219443, -669, 3574, -1938, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219478, -684, 3522, -1929, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219513, -683, 3539, -1890, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219547, -676, 3538, -1917, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219582, -656, 3535, -1913, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219617, -646, 3556, -1947, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219656, -671, 3541, -1956, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219696, -699, 3511, -1901, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219736, -688, 3569, -1920, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219776, -665, 3583, -1990, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219816, -672, 3556, -1901, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219855, -678, 3529, -1971, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219895, -656, 3540, -1932, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219935, -684, 3555, -1943, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
219975, -678, 3550, -1957, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220015, -667, 3524, -1963, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220055, -662, 3505, -1944, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220096, -648, 3547, -1946, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220136, -655, 3540, -1961, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220177, -685, 3559, -1939, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220217, -666, 3521, -1985, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220258, -664, 3521, -1941, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220298, -649, 3522, -2003, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220339, -670, 3570, -1930, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220379, -658, 3531, -2016, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220420, -684, 3515, -1980, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220456, -693, 3550, -1957, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220492, -700, 3501, -2007, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220528, -679, 3525, -1959, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220564, -669, 3518, -1972, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220600, -683, 3548, -1970, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220636, -663, 3509, -1989, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220672, -683, 3515, -1990, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220708, -686, 3514, -1973, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220744, -701, 3516, -1977, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220780, -692, 3551, -1949, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220817, -667, 3471, -2014, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220858, -658, 3528, -1939, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220900, -623, 3480, -2007, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220942, -666, 3469, -1969, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
220983, -692, 3518, -1965, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221025, -695, 3516, -1988, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221067, -688, 3499, -1940, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221108, -694, 3521, -1986, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221150, -701, 3525, -1952, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221192, -689, 3546, -1972, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221234, -696, 3512, -1972, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221269, -692, 3510, -1993, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221304, -717, 3511, -1974, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221339, -664, 3544, -1998, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221374, -664, 3515, -1983, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221409, -686, 3509, -1966, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221444, -706, 3534, -1990, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221479, -691, 3502, -1985, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221514, -686, 3526, -1992, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221549, -689, 3535, -1967, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221584, -689, 3506, -1977, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221619, -695, 3507, -1972, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221658, -710, 3515, -1976, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221698, -694, 3532, -1993, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221737, -704, 3517, -1966, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221777, -710, 3485, -1993, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221816, -727, 3523, -1963, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221856, -673, 3530, -2024, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221895, -666, 3543, -1937, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221935, -696, 3521, -2017, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
221974, -684, 3505, -1971, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222014, -684, 3507, -1975, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222054, -695, 3502, -2007, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222094, -694, 3530, -1956, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222134, -672, 3510, -1977, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222174, -712, 3476, -1922, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222214, -706, 3498, -1964, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222254, -678, 3524, -1998, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222294, -697, 3519, -1997, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222334, -681, 3498, -2011, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222374, -698, 3516, -1950, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222414, -690, 3525, -2016, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222452, -682, 3543, -1922, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222491, -689, 3524, -2030, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222529, -688, 3499, -1958, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222568, -723, 3542, -1948, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222607, -693, 3543, -2015, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222645, -700, 3496, -1936, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222684, -701, 3513, -1993, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222723, -694, 3503, -1959, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222761, -681, 3488, -1956, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222800, -675, 3525, -1979, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222839, -715, 3530, -1947, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222881, -690, 3504, -1989, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222924, -713, 3518, -1934, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
222966, -782, 3538, -1996, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223009, -677, 3533, -1972, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223052, -694, 3534, -1994, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223094, -694, 3508, -2000, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223137, -697, 3538, -1957, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223179, -703, 3507, -2000, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223222, -713, 3492, -1966, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223265, -693, 3503, -1985, 72, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223297, -692, 3486, -1978, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223329, -632, 3537, -2019, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223361, -684, 3537, -2022, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223393, -676, 3522, -2011, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223425, -675, 3484, -2021, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223457, -693, 3502, -2006, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223489, -704, 3545, -2020, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223521, -693, 3562, -1981, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223553, -701, 3550, -2000, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223585, -705, 3535, -2057, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223617, -687, 3467, -1957, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223657, -705, 3498, -1980, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223697, -677, 3495, -1993, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223737, -678, 3460, -1977, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223777, -681, 3495, -1984, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223818, -703, 3506, -1998, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223858, -683, 3504, -1993, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223898, -696, 3496, -1988, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223938, -711, 3495, -2007, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
223978, -699, 3499, -2002, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224019, -706, 3544, -1995, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224059, -684, 3466, -2004, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224100, -655, 3473, -1987, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224140, -661, 3419, -2066, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224181, -689, 3469, -2020, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224222, -730, 3485, -1974, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224262, -736, 3396, -1941, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224303, -709, 3489, -2051, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224343, -770, 3427, -1964, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224384, -692, 3559, -2123, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224425, -676, 3526, -2059, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224460, -647, 3509, -2021, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
224496, -685, 3641, -2088, 74, 56904467-f306-4808-8e1e-476027c8170e, , berdiri, bersedekap, , 
