26602, -1018, 3222, -2431, , 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81692, -926, 3055, -2531, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81732, -915, 3033, -2538, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81771, -950, 3056, -2540, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81810, -941, 3053, -2551, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81850, -921, 3051, -2538, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81889, -944, 3055, -2552, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81928, -932, 3048, -2569, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
81968, -914, 3063, -2572, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82007, -947, 3053, -2529, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82047, -953, 3065, -2557, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82084, -935, 3096, -2544, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82122, -928, 3057, -2575, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82159, -946, 3050, -2534, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82197, -969, 3044, -2535, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82234, -937, 3096, -2604, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82272, -914, 3049, -2544, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82309, -936, 3055, -2524, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82347, -935, 3066, -2585, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82384, -914, 3047, -2549, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82422, -940, 3048, -2538, 83, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82462, -937, 3067, -2545, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82503, -948, 3052, -2564, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82544, -941, 3063, -2549, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82584, -939, 3058, -2546, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82625, -926, 3051, -2563, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82666, -948, 3024, -2555, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82707, -961, 3065, -2551, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82747, -960, 3042, -2569, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82788, -947, 3062, -2513, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82829, -951, 3060, -2584, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82870, -936, 3042, -2533, 84, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82909, -953, 3053, -2520, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82949, -945, 3103, -2579, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
82989, -930, 3069, -2544, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83028, -958, 3034, -2512, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83068, -959, 3073, -2574, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83108, -961, 3054, -2557, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83147, -937, 3031, -2535, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83187, -946, 3050, -2544, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83227, -949, 3076, -2556, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83267, -937, 3069, -2574, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83307, -925, 3047, -2546, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83347, -945, 3040, -2534, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83387, -946, 3047, -2549, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83427, -971, 3068, -2554, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83467, -941, 3061, -2560, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83507, -946, 3066, -2520, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83547, -926, 3048, -2614, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83587, -939, 3045, -2523, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83627, -938, 3052, -2565, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83668, -953, 3072, -2554, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83703, -930, 3061, -2563, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83739, -960, 3047, -2511, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83774, -946, 3074, -2572, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83810, -946, 3072, -2560, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83845, -952, 3050, -2538, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83881, -931, 3063, -2550, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83916, -940, 3073, -2561, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83952, -952, 3048, -2542, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
83987, -951, 3060, -2541, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84023, -961, 3072, -2558, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84059, -934, 3047, -2542, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84094, -910, 3049, -2528, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84130, -957, 3103, -2555, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84165, -961, 3041, -2568, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84201, -946, 3079, -2524, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84236, -954, 3059, -2597, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84272, -890, 3008, -2568, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84307, -925, 3075, -2541, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84343, -899, 3070, -2551, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84378, -924, 3088, -2538, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84414, -941, 3066, -2524, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84450, -918, 3072, -2582, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84487, -900, 3019, -2551, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84524, -886, 3033, -2576, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84560, -872, 2999, -2601, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84597, -864, 3035, -2641, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84634, -913, 3031, -2640, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84671, -917, 3051, -2593, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84707, -863, 3033, -2567, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84744, -897, 3057, -2605, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84781, -873, 2976, -2615, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84818, -886, 2956, -2583, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84860, -893, 3085, -2602, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84902, -851, 2971, -2634, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84944, -857, 3040, -2663, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
84986, -865, 3133, -2576, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85028, -798, 2976, -2692, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85070, -814, 3101, -2615, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85112, -846, 3039, -2611, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85154, -810, 3035, -2683, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85196, -878, 2963, -2528, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85239, -827, 3027, -2634, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85278, -856, 3073, -2633, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85318, -852, 2997, -2611, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85358, -869, 2966, -2634, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85397, -855, 3047, -2609, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85437, -821, 3001, -2685, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85477, -766, 3008, -2613, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85516, -799, 3019, -2675, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85556, -796, 2969, -2601, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85596, -814, 3048, -2667, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85636, -797, 3115, -2679, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85672, -743, 2976, -2713, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85708, -822, 3018, -2596, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85745, -801, 3019, -2704, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85781, -828, 2992, -2595, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85818, -791, 2991, -2649, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85854, -759, 3009, -2598, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85891, -783, 3034, -2614, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85927, -790, 3000, -2568, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
85964, -769, 3023, -2577, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86000, -775, 3105, -2567, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86037, -802, 3067, -2547, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86076, -794, 3049, -2533, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86115, -814, 3034, -2605, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86155, -840, 3007, -2473, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86194, -825, 3067, -2599, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86234, -849, 3117, -2567, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86273, -813, 3088, -2633, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86312, -793, 3201, -2602, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86352, -832, 3079, -2498, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86391, -885, 3164, -2585, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86431, -858, 3066, -2536, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86466, -830, 3080, -2567, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86501, -819, 3098, -2614, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86536, -865, 3027, -2549, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86572, -867, 3112, -2539, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86607, -828, 3058, -2602, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86642, -843, 3122, -2504, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86677, -893, 3092, -2537, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86713, -930, 3058, -2492, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86748, -951, 3062, -2478, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86783, -937, 3101, -2543, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86819, -906, 3059, -2508, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86860, -908, 3055, -2473, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86902, -932, 3108, -2491, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86943, -940, 3145, -2516, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
86985, -931, 3138, -2448, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87027, -923, 3137, -2490, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87068, -891, 3092, -2492, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87110, -919, 3068, -2487, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87151, -935, 3095, -2437, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87193, -969, 3100, -2477, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87235, -922, 3124, -2513, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87273, -936, 3091, -2463, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87312, -954, 3091, -2477, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87351, -929, 3071, -2453, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87390, -936, 3138, -2506, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87429, -929, 3091, -2471, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87468, -958, 3110, -2450, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87507, -949, 3103, -2447, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87546, -916, 3155, -2493, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87585, -909, 3151, -2507, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87624, -885, 3123, -2436, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87661, -956, 3105, -2417, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87698, -948, 3150, -2487, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87735, -931, 3153, -2558, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87773, -956, 3159, -2464, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87810, -954, 3101, -2423, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87847, -966, 3189, -2440, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87884, -976, 3147, -2492, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87922, -966, 3154, -2388, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87959, -957, 3144, -2503, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
87996, -950, 3101, -2444, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88034, -954, 3122, -2466, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88072, -925, 3160, -2484, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88111, -925, 3153, -2450, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88149, -918, 3130, -2438, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88188, -961, 3129, -2486, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88227, -919, 3118, -2475, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88265, -922, 3088, -2475, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88304, -919, 3122, -2496, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88342, -954, 3145, -2471, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88381, -973, 3138, -2481, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88420, -945, 3119, -2446, 85, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88456, -915, 3102, -2477, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88492, -920, 3090, -2491, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88528, -928, 3149, -2448, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88564, -974, 3196, -2460, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88600, -927, 3153, -2467, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88636, -966, 3121, -2428, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88672, -960, 3097, -2463, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88708, -906, 3097, -2431, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88744, -985, 3145, -2441, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88780, -947, 3112, -2487, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88817, -960, 3104, -2412, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88858, -950, 3106, -2473, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88900, -917, 3132, -2445, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88941, -949, 3095, -2467, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
88983, -969, 3095, -2462, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89024, -976, 3113, -2471, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89066, -990, 3109, -2437, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89107, -962, 3123, -2460, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89149, -947, 3113, -2468, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89190, -969, 3093, -2465, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89232, -944, 3122, -2440, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89270, -978, 3114, -2458, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89309, -922, 3112, -2474, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89348, -963, 3123, -2466, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89386, -937, 3153, -2538, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89425, -972, 3112, -2483, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89464, -952, 3112, -2484, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89502, -955, 3126, -2479, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89541, -960, 3134, -2449, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89580, -929, 3108, -2476, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89619, -954, 3125, -2491, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89661, -984, 3125, -2472, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89703, -954, 3098, -2448, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89746, -980, 3104, -2474, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89788, -969, 3122, -2481, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89831, -972, 3117, -2462, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89873, -981, 3113, -2470, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89916, -940, 3096, -2486, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
89958, -951, 3086, -2493, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90001, -956, 3120, -2475, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90043, -969, 3113, -2448, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90086, -958, 3110, -2446, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90119, -965, 3131, -2524, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90152, -979, 3108, -2470, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90185, -1002, 3085, -2455, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90218, -997, 3135, -2511, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90252, -968, 3116, -2496, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90285, -971, 3103, -2453, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90318, -984, 3123, -2489, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90351, -948, 3100, -2471, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90384, -959, 3097, -2486, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90418, -962, 3132, -2468, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90458, -971, 3113, -2487, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90498, -970, 3101, -2497, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90538, -966, 3070, -2459, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90578, -956, 3130, -2482, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90619, -976, 3097, -2489, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90659, -959, 3098, -2485, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90699, -959, 3111, -2465, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90739, -953, 3083, -2496, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90779, -956, 3121, -2448, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90820, -940, 3105, -2552, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90858, -968, 3084, -2449, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
90896, -961, 3095, -2512, 86, 99f14574-be2c-49c3-abfd-27c626d9e429, , berdiri, bersedekap, , 
